genres,app_name,date,price,item_id
['Simulation'],Train Simulator: Sacramento Northern: Suisun Bay – San Francisco Route Add-On,2017,39.99,376979
"['Action', 'Indie']",Hive Jump OST,2017,4.99,582930
"['Adventure', 'Casual']",Dark Dimensions: City of Fog Collector's Edition,2017,9.99,578360
"['Action', 'Indie']",Judas,2017,2.99,581820
"['Action', 'Indie']",Hive Jump,2017,19.99,295670
"['Indie', 'Racing', 'Sports']",Mortifero Motus,2017,3.99,581470
"['Casual', 'Indie']",The Wisbey Mystery,2017,7.99,575960
['Education'],Easy English™ Platinum,2017,39.99,377030
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Future Steam Punk,2017,14.99,580051
['Education'],Easy Spanish™ Platinum,2017,39.99,377010
"['Adventure', 'Indie']",Druid,2017,2.99,552390
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - Nickelback,2017,7.99,563288
['Casual'],Uno - Winter Theme,2017,Free to Play,571810
"['Casual', 'Indie']",Repulsanoid,2016,1.99,550890
"['Casual', 'Indie', 'Sports']",Baseball Riot,2015,4.99,567660
"['Action', 'Indie', 'Strategy', 'Early Access']",M.E.R.C.,2017,19.99,555010
"['Adventure', 'Indie', 'RPG']",Torn Tales,2017,12.99,388960
"['Action', 'Adventure', 'Indie']",Teria,2017,0.99,557970
"['Action', 'Indie']",Super Rock Blasters!,2017,9.99,505290
['Action'],Tom Clancy's Rainbow Six® Siege - Smoke Bushido Set,2017,7.99,568970
"['Action', 'Casual', 'Indie']",Monumental Failure,2017,9.99,573300
"['Action', 'Adventure', 'Indie', 'RPG']",Outbreak,2017,9.99,514990
"['Action', 'Indie']",kuso,2017,4.99,578930
"['Casual', 'Simulation']","Rocksmith® 2014 Edition  - Remastered – blink-182 - ""I Miss You""",2017,2.99,509699
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – blink-182 Song Pack II,2017,11.99,509704
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – blink-182 - “The Rock Show”,2017,2.99,509701
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – blink-182 - “Adam’s Song”,2017,2.99,509700
"['Simulation', 'Sports']",Don Bradman Cricket 17,2017,49.99,464850
"['Action', 'Indie', 'RPG']",Escape From Nazi Labs - Original Soundtrack,2017,Free To Play,582250
"['Action', 'Adventure', 'Casual', 'Indie']",Pinkman,2017,0.99,516480
"['Action', 'Indie']",Barbara-ian,2017,5.99,380860
['Action'],DOA5LR High Society Costume Set,2017,19.99,572030
"['Adventure', 'Casual']",Dark Parables: Jack and the Sky Kingdom Collector's Edition,2017,9.99,578320
"['Action', 'Indie', 'RPG', 'Strategy']",Arena Hero,2017,9.99,576280
"['Action', 'Adventure', 'Indie', 'RPG']",Burgers 2,2017,3.99,555890
"['Action', 'Adventure', 'Indie', 'Strategy']",Toricky,2017,14.99,477720
"['Design &amp; Illustration', 'Photo Editing', 'Web Publishing']",Swatcher,2017,4.99,579920
"['Action', 'Adventure', 'Indie']",RYAN BLACK,2017,2.99,567600
"['Adventure', 'Casual', 'Indie', 'RPG']",The New Queen,2017,7.99,552570
"['Action', 'Adventure', 'Free to Play', 'RPG']",RED,2016,Free To Play,573770
"['Action', 'Adventure', 'Indie', 'Strategy']",Toricky - OST by Hiroki Kikuta & Dale North,2017,6.99,551510
"['Action', 'Adventure', 'Indie', 'Strategy']",Toricky - Strategy Book,2017,3.99,580460
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Hybrids (Token Pack),2017,4.99,580740
"['Casual', 'Indie', 'Strategy']",The Jackbox Party Pack 2 - Soundtrack,2017,4.99,577930
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - More Monsters (Token Pack),2017,4.99,580240
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Mini-Dungeon #013: The Case of the Scrupulous Pawnbroker (PFRPG),2017,2.99,574460
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Feasting at Lanterngeist (PFRPG),2017,4.99,580760
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - The Lost Library of Thoth (PFRPG),2017,4.99,580790
"['Action', 'Indie', 'RPG', 'Strategy', 'Early Access']",Pit People®,2017,14.99,291860
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Black Magic (5E),2017,3.99,580290
"['Casual', 'Indie', 'Strategy']",The Jackbox Party Pack 3 - Soundtrack,2017,4.99,577810
"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",Bearslayer,2017,9.99,460210
"['Indie', 'Simulation', 'Strategy']",Ashes of the Singularity: Escalation - Dawn of the Singularity eBook,2017,4.99,520646
"['Indie', 'Simulation', 'Strategy']",Ashes of the Singularity: Escalation - Soundtrack DLC,2017,9.99,520641
"['Action', 'Indie', 'Sports']",Zero-G,2017,7.99,567890
"['Adventure', 'Casual', 'Indie']",Winexy,2017,0.99,577740
"['Action', 'Indie']",Reckpunk,2014,Free,495750
['Indie'],Bunny & Piggy - New Year Edition,2016,Free,576350
"['Adventure', 'Indie', 'RPG', 'Strategy']",Dungeon Rushers - Soundtrack and wallpapers,2017,4.99,577630
"['Adventure', 'Casual', 'Indie']",THE GREY MAN Official Soundtrack,2017,1.99,578400
"['Free to Play', 'Indie', 'Simulation']",High Profits,2017,Free To Play,545650
['Action'],Atomic 79,2017,3.99,567370
"['Action', 'Adventure', 'Indie', 'Racing']",STANDBY – Wallpapers,2017,0.99,578201
['Strategy'],Mysterium - Hidden Signs,2017,1.99,563300
"['Action', 'Adventure', 'Indie']",The Legends of Owlia,2016,4.99,569590
"['Action', 'Adventure', 'Indie']",Laraan SoundTrack,2017,2.99,580160
['Simulation'],Train Simulator: DB BR 18 Steam Loco Add-On,2017,19.99,376969
['Strategy'],Mysterium: A Psychic Clue Game,2017,9.99,556180
"['Casual', 'Indie', 'Simulation', 'Early Access']",Infinite Scuba®,2017,12.99,305700
['Simulation'],FSX Steam Edition: Beechcraft T-34C Turbo Mentor Add-On,2017,14.99,500239
"['Action', 'Indie']",Pleasure in Dream,2017,5.99,575080
"['Casual', 'Indie']",Zup! 3,2017,0.99,575640
"['Action', 'Casual', 'Indie', 'Simulation']","What The Heck, Dude?",2016,0.99,550670
"['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",Pixel Puzzles Ultimate - Puzzle Pack: Embers,2017,3.99,577311
"['Adventure', 'Casual', 'Indie']",The Novelist: Original Score,2017,4.99,577540
"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",Pixel Puzzles Ultimate - Puzzle Pack: Samurai,2017,4.99,577312
"['Adventure', 'Indie']",Event[0] - Soundtrack,2017,1.99,571120
"['Action', 'Adventure', 'RPG']",Project RPG,2017,2.99,455710
"['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",Pixel Puzzles Ultimate - Puzzle Pack: Elephants,2017,2.99,577310
['Simulation'],Trainz Route: Chiyoda Branch Line,2017,24.99,536730
"['Adventure', 'Casual', 'Indie', 'Strategy']",Ahnayro - Original Soundtrack,2017,9.99,572780
"['Action', 'Casual', 'Indie']",Brother Wings,2017,0.99,576540
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy', 'Early Access']",Low Magic Age,2017,5.99,576770
"['Action', 'Adventure']",Fluffy,2017,0.99,578260
"['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",Pixel Puzzles Ultimate - Puzzle Pack: PP1 Japan,2017,4.99,577400
['Simulation'],FSX Steam Edition: Toposim West Africa Add-On,2017,14.99,536571
['Simulation'],FSX Steam Edition: Toposim Southern Africa Add-On,2017,10.99,536570
"['Action', 'Indie', 'Strategy']",Final Core,2017,4.99,556250
"['Action', 'RPG']",Tales of Berseria™,2017,49.99,429660
"['Adventure', 'Casual']",Paranormal Pursuit: The Gifted One Collector's Edition,2017,9.99,569140
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Michelin Fan Pack,2017,2.99,388471
"['Adventure', 'Indie', 'RPG', 'Strategy']","Minions, Monsters, and Madness",2017,3.99,566200
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Jefferson Airplane - “Somebody To Love”,2017,2.99,509695
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – 60s Mix Song Pack II,2017,7.99,509698
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – The Mamas & The Papas - “California Dreamin’”,2017,2.99,509697
"['Action', 'Indie', 'Strategy']",CLASH - Legacy Pack,2017,1.99,564260
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Booker T. & the M.G.’s - “Green Onions”,2017,2.99,509696
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Hearts of Chaos,2017,4.99,555410
['Action'],Twisted,2017,9.99,565330
"['Action', 'Indie']",Pivot Pilot,2017,6.99,569360
"['Action', 'Casual', 'Indie']",Through the Mirror,2017,1.99,548720
"['Action', 'Adventure', 'Indie', 'Early Access']",Collision Course,2017,9.99,555400
"['Action', 'Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']",Roadclub: League Racing,2017,5.99,437730
"['Action', 'Casual', 'Indie', 'Simulation']",Word Killer: Revolution,2017,1.99,574630
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Mini-Dungeon #012: Nekh-ta-Nebi's Tomb (PFRPG),2017,2.99,572790
['Indie'],Ladykiller in a Bind,2016,19.99,560000
"['Adventure', 'Indie', 'RPG']",Lemuria: Lost in Space,2017,11.99,563250
['Indie'],Ladykiller in a Bind — Original Soundtrack,2017,6.99,576920
"['Action', 'Indie', 'Strategy']",TankCraft,2014,0.99,531520
"['Action', 'Indie', 'Strategy']",Stone Age Wars,2017,2.99,521230
['Adventure'],Nancy Drew®: The Secret of Shadow Ranch,2004,9.99,572740
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Sanctuary of Belches (5E),2017,14.99,555840
"['Action', 'Adventure', 'Indie', 'Racing']",STANDBY – Soundtrack,2017,1.99,578200
"['Action', 'Indie', 'Racing', 'Simulation']",Vector 36 - Garage Upgrade 1 ( x2 slot ),2017,3.99,578770
['Adventure'],Paul Pixel - The Awakening,2017,3.99,569050
"['Action', 'Indie']",Spirit of Maya,2017,1.99,576730
['Indie'],Don't Chat With Strangers,2017,4.99,533170
"['Casual', 'Indie', 'Early Access']",Match More,2017,0.99,468540
"['Adventure', 'Casual']",Mayan Prophecies: Ship of Spirits Collector's Edition,2017,9.99,568160
"['Action', 'Adventure', 'Indie', 'RPG']",Fight or Die,2017,2.99,574810
"['Adventure', 'Casual', 'Indie', 'Strategy']",Vex - World 2 Unlock,2017,0.99,574970
"['Adventure', 'Casual', 'Indie', 'Strategy']",Vex - World 3 Unlock,2017,0.99,574971
"['Action', 'Indie', 'RPG', 'Early Access']",Heroes of Dark Dungeon,2017,5.99,568670
"['Indie', 'Simulation']",hack_me,2016,3.99,526740
"['Casual', 'Indie']",Pictopix,2017,6.99,568320
"['Action', 'Casual', 'Free to Play', 'Indie']",Kitten Squad,2017,Free To Play,547820
"['Indie', 'Simulation']",MHRD,2017,9.99,576030
"['Action', 'Adventure', 'Indie', 'RPG']",Final Bravely,2017,3.99,576800
"['Casual', 'Indie']",Spirit,2017,2.99,561010
"['Action', 'Indie']",Unalive,2017,0.99,574640
"['Action', 'Casual', 'Indie']",HoPiKo,2017,6.99,437390
"['Action', 'Casual', 'Indie', 'Sports']",Football Blitz,2017,3.99,516410
['Indie'],Space Hotel,2017,1.99,564900
"['Racing', 'Simulation', 'Sports']",MX vs. ATV Supercross Encore - 2017 Official Supercross Pack,2017,19.99,430324
"['Racing', 'Simulation', 'Sports']",Ride 2 Rising Sun Bikes Pack,2017,5.99,515130
['Action'],Tom Clancy's Rainbow Six® Siege - Tachanka Bushido Set,2017,7.99,568960
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",Seduce Me 2: The Demon War Soundtrack,2016,9.99,575610
['Casual'],UNO,2016,9.99,470220
['Casual'],Button Tales - Original Soundtrack,2017,0.99,565310
['Casual'],Uno - Rayman Theme Cards,2016,2.99,560940
['Casual'],Uno - Just Dance Theme Cards,2016,2.99,560941
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – U2 - “With or Without You”,2017,2.99,509689
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – U2 - “Sunday Bloody Sunday”,2017,2.99,509690
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – U2 - “Where the Streets Have No Name”,2017,2.99,509691
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – U2 - “Beautiful Day”,2017,2.99,509692
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – U2 Song Pack,2017,11.99,509694
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – U2 - “Vertigo”,2017,2.99,509693
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Rippers Resurrected: Frightful Expeditions (Savage Worlds),2017,19.99,569980
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Mini-Dungeon #011: Buta No Shiro (PFRPG),2017,2.99,572060
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Islands of Plunder: Scourge of the Steaming Isle (PFRPG),2017,4.99,575260
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Legendary Planet: The Scavenged Codex (5E),2017,17.99,574490
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Scorpions of Perdition (PFRPG),2017,9.99,576220
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Islands of Plunder: Raid on the Emperor's Hand (PFRPG),2017,4.99,575250
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - B03: It All Falls Down (5E),2017,6.99,576250
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Dead Light (CoC7E),2017,5.99,576270
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Modern 1 (Token Pack),2017,4.99,575230
"['Adventure', 'Indie', 'RPG', 'Strategy']",Hawks Tactical,2017,3.99,571550
"['Adventure', 'Indie']",The Spirit Underneath,2017,3.99,562240
"['Action', 'Adventure', 'Casual', 'Indie']",Blaite,2017,2.99,461730
"['Action', 'Casual', 'Indie', 'Simulation']",Word Killer: Zorgilonian Chronicles,2016,1.99,574620
"['Action', 'Adventure', 'Indie']",Nuclear Contingency,2017,0.99,540900
"['Adventure', 'Indie', 'Early Access']",The Strayed,2016,3.99,567620
"['Action', 'Adventure', 'Free to Play', 'Indie']",Blink the Bulb,2017,Free To Play,534190
"['Adventure', 'Indie', 'RPG']",Your Star,2017,3.99,520080
"['Action', 'Adventure', 'Indie', 'Early Access']",Wormhole City,2017,4.99,434300
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Gnomes vs. Fairies: Greckel's Quest - OST,2016,2.99,575190
"['Adventure', 'Casual', 'Indie']",Azkend 2: The World Beneath,2012,7.99,550440
"['Adventure', 'Indie', 'RPG']",Mad Nords: Probably an Epic Quest Soundtrack,2016,0.99,575930
"['Action', 'Indie']",Disastr_Blastr - Soundtrack_to_Disastr,2016,0.99,572340
"['Action', 'Indie', 'Massively Multiplayer']",POLYWAR,2016,4.99,444490
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Space Characters (Token Pack),2017,4.99,573500
"['Casual', 'Indie']",Let's Draw,2016,1.99,575490
"['Indie', 'Strategy']",Shuttle Siege,2016,4.99,519020
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",Control Craft 3,2016,4.99,490910
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",Mistwood Heroes,2016,0.99,573210
"['Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",Pixel Puzzles Ultimate - Puzzle Pack: Holidays,2016,Free,574990
"['Casual', 'Indie', 'Simulation', 'Sports']",Score a goal (Physical football),2016,1.99,574030
['Education'],MasterCook 15,2015,39.99,372980
"['Casual', 'RPG', 'Simulation']",Blind Love,2015,0.99,568020
"['Action', 'Free to Play']",panGEMic,2016,Free,547540
"['Indie', 'Simulation']",Paranormal Teens,2016,Free To Play,549770
"['Action', 'Simulation']",Skeet: VR Target Shooting - Thank You Bronze,2016,4.99,567420
"['Free to Play', 'Strategy', 'Early Access']",HoCWar,2016,Free,512560
"['Casual', 'Simulation']",Stern Pinball Arcade: Harley Davidson,2016,4.99,569245
"['Casual', 'Simulation']",Stern Pinball Arcade: High Roller Casino,2016,4.99,569248
"['Casual', 'Simulation']",Stern Pinball Arcade: Starship Troopers,2016,4.99,569242
"['Casual', 'Simulation']",Stern Pinball Arcade: Mustang,2016,9.99,569249
"['Casual', 'Simulation']",Stern Pinball Arcade: Phantom of the Opera,2016,4.99,569247
"['Casual', 'Simulation']",Stern Pinball Arcade: Last Action Hero,2016,4.99,569246
"['Casual', 'Simulation']",Stern Pinball Arcade: Ripley's Believe It Or Not!,2016,4.99,569240
"['Casual', 'Simulation']",Stern Pinball Arcade: Star Trek,2016,9.99,569241
"['Adventure', 'Casual', 'Indie']",HardCube: New Year Holidays,2016,Free To Play,574680
"['Action', 'Adventure', 'Indie']",Fighters Unleashed,2016,6.99,566560
['Casual'],Holiday Bonus GOLD,2016,6.99,572760
"['Action', 'Simulation']",Strike Squadron: Caracará,2016,1.99,507340
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Samurai Classics: Temple of Darkness,2016,14.99,573640
"['Action', 'Casual', 'Indie']",Pinball Parlor,2016,12.99,514570
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Samurai Classics Music Resource Pack,2016,14.99,572400
"['Free to Play', 'RPG', 'Early Access']",KYOTO TANOJI QUEST,2016,Free,558680
"['Adventure', 'Indie', 'Massively Multiplayer']",Heaven Island VR MMO - Artworks,2016,Free,573920
"['Action', 'Indie']",99Vidas,2016,12.99,557040
"['Adventure', 'Indie', 'RPG']",Heroine Anthem Zero - Original Soundtrack,2016,4.99,571670
['Adventure'],REVIVAL RESET,2016,16.99,558010
"['Adventure', 'Indie', 'RPG']",Heroine Anthem Zero,2016,6.48,537990
['Racing'],Off-Road Super Racing,2016,Free,556720
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",sZone - Cat Mask,2016,4.99,572470
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",sZone - Rabbit Mask,2016,4.99,572390
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",sZone - Bear Mask,2016,4.99,572420
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",sZone - Evil Rabbit,2016,5.99,572930
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",sZone - Cheburashka Mask,2016,6.99,572490
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",sZone - Imperial Hat,2016,7.99,573150
"['Action', 'Indie', 'Early Access']",SoulHunt,2016,8.99,500420
"['Action', 'Indie', 'RPG', 'Simulation', 'Early Access']",Advanced Gaming Platform::Epica,2016,9.99,398120
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",Box Maze - Xmas Skins Pack,2016,0.99,569740
"['Action', 'Adventure', 'Indie', 'RPG']",Grim Dawn - Steam Loyalist Items Pack,2016,8.99,565610
['Adventure'],Game Royale 2 - The Secret of Jannis Island,2016,4.99,567010
"['Action', 'Indie', 'RPG']",The Metronomicon - Deck the Dubstep,2016,Free To Play,567900
"['Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",The Black Watchmen - Alone in the Dark Web,2016,4.99,569850
['Casual'],Button Tales,2016,1.99,545590
"['Adventure', 'Indie']",Nevermind Soundtrack Vol. 2,2016,9.99,572750
"['Indie', 'Simulation']",Heaven Island LIFE - Artworks,2016,Free,573880
"['Casual', 'Indie', 'Racing', 'Sports']",Cranks and Goggles,2016,6.99,451990
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",Realm of the Mad God: Free Welcome Pack,2016,Free,556880
"['Action', 'Indie', 'RPG']",Guardians of Orion,2015,0.99,407840
"['Casual', 'Indie']",WORLD END ECONOMiCA episode.03,2016,12.99,527190
"['Action', 'Casual', 'Indie']",The Renegades of Orion 2.0 - Redux,2016,0.99,572190
"['Adventure', 'Casual', 'Indie']",Memory's Dogma CODE:01 - Original Soundtrack,2016,9.99,570800
"['Indie', 'Racing']",Redout - Soundtrack,2016,7.99,570930
['Racing'],Redout - Digital Artbook,2016,3.99,573350
"['Action', 'Free to Play', 'Indie']",Zombie Vikings: Stab-a-thon,2016,Free to Play,566910
"['Adventure', 'Casual', 'Indie', 'RPG']",Army of Tentacles: Winter of Steam,2016,Free,476570
"['Action', 'Adventure', 'Indie']",Remain,2016,4.99,569490
"['Indie', 'Simulation']",Aerofly FS 2 - Northeastern USA,2016,14.99,570310
"['Action', 'Adventure', 'Indie', 'Early Access']",Ancient Guardian,2016,6.99,557580
"['Action', 'Indie']",Sullen,2016,2.99,547210
['Indie'],Angel Express (Tokkyu Tenshi) - OST,2016,Free To Play,571440
"['Adventure', 'Casual', 'Indie']",Happy Maze,2016,1.99,542280
"['Action', 'Massively Multiplayer', 'RPG']",Guardians of Ember - Demigod DLC,2016,,526002
['Indie'],Able Black,2016,4.99,557570
"['Adventure', 'Indie']",A Tale of Caos: Overture,2016,8.99,500320
['Action'],Street Fighter® V - 2016 Holiday Pack,2016,9.99,480540
"['Action', 'Adventure', 'Indie']",Vertigo - Original Soundtrack,2016,4.99,526860
"['Adventure', 'Casual', 'Free to Play']",Wanderland,2016,Free To Play,545820
"['Action', 'Adventure', 'Indie']",Duckles: the Jigsaw Witch,2016,9.99,512700
"['Action', 'Indie']",FIGHTING SPACE,2016,4.99,556090
['Strategy'],Civilization VI - Vikings Scenario Pack,2016,4.99,512032
['Strategy'],Civilization VI - Poland Civilization & Scenario Pack,2016,4.99,512033
"['Indie', 'Racing', 'Simulation', 'Sports']",Assetto Corsa - Porsche Pack III,2016,6.99,540711
['Action'],Street Fighter V - Season 2 Character Pass,2016,29.99,480530
"['Action', 'Adventure', 'Indie']",Shantae: Half-Genie Hero,2016,19.99,253840
"['Action', 'Adventure', 'Casual', 'Indie']",Distant Space,2016,2.99,569610
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Shadowpunk (Token Pack),2016,4.99,571900
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Savage Suzerain Players Guide (Savage Worlds),2016,12.99,569600
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - 1 on 1 Adventures #4: The Sixth Cavalier (PFRPG/3.5E),2016,6.99,569930
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Call of Cthulhu: Crack'd and Cook'd Manse (CoC),2016,4.99,570560
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds -  Forest of Fallen Giants (Map Pack),2016,7.99,572120
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Wild West Pack 1 (Token Pack),2016,4.99,572770
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Sewer (Map Pack),2016,7.99,572840
['Action'],Seraph - Praetor (Costume Pack),2016,2.99,567850
"['Action', 'Adventure', 'RPG']",Tom Clancy's The Division™ - Parade Pack,2016,6.99,569000
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - Kelly Clarkson,2016,7.99,563286
"['Casual', 'Simulation', 'Sports']",3D Arcade Fishing,2016,9.99,534910
"['Casual', 'Indie', 'Strategy']",Ticket to Ride - Germany,2016,4.99,350272
"['Action', 'Adventure', 'Indie']",Aragami - Assassin Masks Set,2016,Free,564400
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",Hero Siege - Maniac Gunner Pirate (Skin),2016,4.99,564730
"['Indie', 'Racing', 'Simulation', 'Strategy']",Retro Parking,2016,2.99,535280
"['Racing', 'Simulation', 'Strategy']",Retro Parking Demo,2016,,539250
['Action'],Gulman 4: Still alive,2016,8.99,559900
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation']",Robocraft - Premium for Life Pack,2016,49.99,570960
"['Adventure', 'Indie']",The Mine,2016,2.99,569520
['Casual'],5-in-1 Pack - Monument Builders: Destination USA,2016,9.99,564340
"['Action', 'Adventure']",Watch_Dogs® 2 - Guru Pack,2016,6.99,525016
"['Action', 'Adventure']",Watch_Dogs® 2 - EliteSec Pack,2016,6.99,525017
"['Action', 'Adventure']",Watch_Dogs® 2 - Black Hat Pack,2016,6.99,525014
['Action'],Tom Clancy's Rainbow Six® Siege - Blitz Bushido Set,2016,7.99,568950
"['Action', 'Adventure']",Watch_Dogs® 2 - Supreme Pack,2016,14.99,558391
"['Adventure', 'Casual', 'Indie']",Revenge of the Spirit: Rite of Resurrection,2016,6.99,491020
"['Indie', 'Racing', 'Sports', 'Early Access']",Acro Storm,2016,4.99,546610
"['Adventure', 'Indie', 'RPG']",Angels of Death,2016,9.99,537110
"['Free to Play', 'Massively Multiplayer', 'RPG']",UFO Online: Invasion - Implants Kit,2016,3.99,561990
"['Design &amp; Illustration', 'Utilities']",Game Character Hub PE: DS Generator Parts,2016,7.99,531601
['Casual'],Crypt Cards - Original Soundtrack,2016,2.99,555250
"['Casual', 'Indie']",Duo,2016,1.99,568200
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - Lenny Kravitz,2016,4.99,565352
"['Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",Forge of Gods: Promote pack,2016,19.99,537324
['Simulation'],EEP 13 Expert upgrade,2016,19.99,542021
['Simulation'],EEP 13,2016,34.99,541270
"['Adventure', 'Casual']",Christmas Eve: Midnight's Call Collector's Edition,2016,9.99,565630
"['Indie', 'Strategy', 'Early Access']",Juniper Theory,2017,7.99,564140
"['Action', 'Adventure', 'Indie']",Toxic Terror Episode 2: The Lich's Lair,2016,0.99,571820
"['Adventure', 'Strategy']",Mansions of Madness - What Lies Within,2016,4.99,558370
"['Adventure', 'Indie']",Behind the Memory,2016,3.99,568340
['Strategy'],Age of Empires II HD: Rise of the Rajas,2016,9.99,488060
"['Action', 'Indie']",The Turkey of Christmas Past,2016,8.99,565540
"['Action', 'Adventure', 'Indie']",Juno's Darkest Hour,2016,2.99,516120
"['Action', 'Adventure', 'Indie']",Juno's Darkest Hour - Soundtrack,2016,0.99,570450
"['Adventure', 'Indie', 'Simulation']",Investigator - New Year DLC,2016,0.99,571850
"['Indie', 'Simulation', 'Sports']",No Seat?,2016,2.99,432270
"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']",Power Overwhelming,2016,2.99,542700
"['Action', 'Adventure']",Resident Evil 7 / Biohazard 7 Teaser: Beginning Hour,2016,Free,530620
"['Casual', 'Indie']",Atomic Reconstruction,2016,1.99,568500
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Early Access']",Random Journey,2016,1.99,495740
['Indie'],Where are my Internets?,2016,2.99,521580
"['Adventure', 'Casual']",Christmas Stories: Nutcracker Collector's Edition,2016,9.99,565600
"['Adventure', 'Strategy']",FISH LAKE,2016,9.99,529610
"['Action', 'Free to Play']",Rumble Fighter: Unleashed,2016,Free to Play,357500
"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",Pixel Puzzles Ultimate - Puzzle Pack: Wolves,2016,Free,569400
['Free to Play'],Clicker Guild,2016,Free To Play,557810
"['Action', 'Casual', 'Indie']",Masky,2016,0.99,554800
"['Indie', 'Simulation', 'Early Access']",Lobotomy Corporation | Monster Management Simulation,2016,19.99,568220
"['Adventure', 'Casual']",Alicia Griffith – Lakeside Murder,2016,9.99,569380
"['Sports', 'Early Access']",Volleyball Unbound - Pro Beach Volleyball,2016,14.99,518040
